pair common_neigh jaccard pref_attach adamic sp_3 class
23-466 0 0.0 2070 0 27.0 0
23-467 1 0.008264462809917356 1872 0.35295612386476116 39.0 0
23-468 0 0.0 1098 0 14.0 0
23-469 0 0.0 144 0 2.0 0
23-470 0 0.0 792 0 10.0 0
23-474 2 0.07692307692307693 180 0.5396352044227204 33.0 0
23-477 0 0.0 1440 0 23.0 0
23-478 0 0.0 54 0 4.0 0
23-483 0 0.0 144 0 1.0 0
23-487 4 0.02631578947368421 2484 1.1516896657491857 100.0 0
23-490 0 0.0 126 0 3.0 0
23-503 1 0.007692307692307693 2034 0.26269731101386307 39.0 0
23-506 0 0.0 90 0 1.0 0
23-507 0 0.0 1296 0 12.0 0
23-509 0 0.0 954 0 30.0 0
23-511 0 0.0 1800 0 16.0 0
23-514 0 0.0 522 0 1.0 0
23-515 0 0.0 1350 0 29.0 0
23-516 0 0.0 2016 0 22.0 0
23-517 5 0.1282051282051282 468 1.4452354995435235 98.0 0
23-518 0 0.0 1098 0 12.0 0
23-520 0 0.0 1458 0 32.0 0
23-525 0 0.0 1440 0 12.0 0
23-527 0 0.0 1242 0 13.0 0
23-528 2 0.08333333333333333 144 0.5862127641625355 34.0 0
23-529 0 0.0 666 0 14.0 0
23-530 0 0.0 288 0 3.0 0
23-533 5 0.15625 342 1.4649394664975284 95.0 0
23-535 0 0.0 1260 0 29.0 0
23-536 0 0.0 2358 0 28.0 0
23-552 0 0.0 1476 0 22.0 0
23-557 0 0.0 1296 0 17.0 0
23-558 0 0.0 1620 0 46.0 0
23-559 1 0.00980392156862745 1530 0.32351545314867247 32.0 0
23-562 0 0.0 936 0 13.0 0
23-563 0 0.0 378 0 8.0 0
23-565 0 0.0 162 0 6.0 0
23-566 0 0.0 36 0 2.0 0
23-567 1 0.03571428571428571 198 0.3459762562611936 18.0 0
23-568 1 0.03125 270 0.3459762562611936 19.0 0
23-569 0 0.0 198 0 9.0 0
23-570 0 0.0 162 0 8.0 0
23-571 0 0.0 36 0 2.0 0
23-572 6 0.25 216 2.054532413206675 75.0 0
23-573 1 0.05263157894736842 36 0.3459762562611936 12.0 0
23-574 3 0.13043478260869565 144 1.0513557688462623 43.0 0
23-575 0 0.0 72 0 7.0 0
23-576 0 0.0 36 0 5.0 0
23-577 2 0.07407407407407407 198 0.5396352044227204 30.0 0
23-581 0 0.0 198 0 5.0 0
23-582 0 0.0 1134 0 10.0 0
23-583 0 0.0 324 0 2.0 0
23-585 0 0.0 306 0 1.0 0
23-586 0 0.0 450 0 4.0 0
23-589 0 0.0 72 0 5.0 0
23-590 3 0.09375 306 0.9605977955179372 35.0 0
23-591 1 0.038461538461538464 162 0.35295612386476116 17.0 0
23-594 0 0.0 360 0 36.0 0
23-595 1 0.03333333333333333 234 0.2769378934088574 31.0 0
23-596 2 0.05555555555555555 360 0.6156534348786242 42.0 0
23-597 0 0.0 198 0 20.0 0
23-599 0 0.0 270 0 2.0 0
23-601 0 0.0 2214 0 11.0 0
23-603 1 0.005952380952380952 2718 0.35295612386476116 67.0 0
23-604 2 0.02857142857142857 972 0.6204896575220425 59.0 0
23-605 0 0.0 2412 0 23.0 0
23-606 0 0.0 990 0 20.0 0
23-607 0 0.0 1530 0 21.0 0
23-608 0 0.0 1692 0 18.0 0
23-609 1 0.005988023952095809 2700 0.26269731101386307 75.0 0
23-610 0 0.0 3276 0 42.0 0
23-611 0 0.0 1152 0 42.0 0
23-612 0 0.0 3114 0 37.0 0
23-613 0 0.0 1026 0 51.0 0
23-614 0 0.0 2178 0 20.0 0
23-615 2 0.011627906976744186 2808 0.5253946220277261 79.0 0
23-616 0 0.0 1512 0 23.0 0
23-617 0 0.0 2448 0 55.0 0
23-618 0 0.0 1350 0 26.0 0
23-619 0 0.0 774 0 24.0 0
23-620 0 0.0 396 0 4.0 0
23-621 0 0.0 2250 0 32.0 0
23-622 0 0.0 1746 0 40.0 0
23-623 1 0.008771929824561403 1746 0.26269731101386307 71.0 0
23-624 0 0.0 1764 0 50.0 0
23-625 0 0.0 2160 0 11.0 0
23-626 0 0.0 2682 0 51.0 0
23-627 0 0.0 3402 0 31.0 0
23-628 0 0.0 3114 0 40.0 0
23-629 0 0.0 2340 0 12.0 0
23-630 0 0.0 2142 0 13.0 0
23-631 2 0.015873015873015872 1980 0.5739120977822274 95.0 0
23-632 0 0.0 1386 0 18.0 0
23-633 0 0.0 4122 0 38.0 0
23-634 0 0.0 1476 0 27.0 0
23-635 0 0.0 4500 0 64.0 0
23-636 0 0.0 2610 0 18.0 0
23-637 0 0.0 1908 0 14.0 0
23-638 0 0.0 1998 0 18.0 0
23-639 0 0.0 2790 0 27.0 0
23-640 0 0.0 2268 0 30.0 0
23-641 0 0.0 1476 0 10.0 0
23-642 0 0.0 1098 0 3.0 0
23-643 0 0.0 2070 0 25.0 0
23-644 0 0.0 2682 0 32.0 0
23-645 0 0.0 1764 0 13.0 0
23-646 0 0.0 1476 0 32.0 0
23-647 0 0.0 1782 0 12.0 0
23-648 0 0.0 1170 0 16.0 0
23-649 0 0.0 1692 0 35.0 0
23-650 3 0.024 1980 1.0108898657726693 75.0 0
23-651 0 0.0 2340 0 21.0 0
23-652 0 0.0 1746 0 39.0 0
23-653 0 0.0 1836 0 16.0 0
23-654 0 0.0 2124 0 13.0 0
23-655 0 0.0 864 0 4.0 0
23-656 0 0.0 1134 0 12.0 0
23-657 0 0.0 2988 0 26.0 0
23-658 0 0.0 1206 0 13.0 0
23-659 0 0.0 1548 0 10.0 0
23-660 0 0.0 2052 0 27.0 0
23-661 0 0.0 2556 0 74.0 0
23-662 0 0.0 1476 0 16.0 0
23-663 0 0.0 2520 0 18.0 0
23-664 0 0.0 1998 0 15.0 0
23-665 2 0.017543859649122806 1764 0.5396352044227204 51.0 0
23-666 0 0.0 1800 0 11.0 0
23-667 0 0.0 1080 0 7.0 0
23-668 0 0.0 1926 0 18.0 0
23-669 0 0.0 2016 0 8.0 0
23-670 0 0.0 1530 0 13.0 0
23-671 0 0.0 1728 0 14.0 0
23-672 0 0.0 1080 0 14.0 0
23-673 0 0.0 2016 0 17.0 0
23-674 0 0.0 2502 0 29.0 0
23-675 0 0.0 1530 0 26.0 0
23-676 0 0.0 1440 0 57.0 0
23-677 0 0.0 1980 0 24.0 0
23-678 0 0.0 1692 0 21.0 0
23-679 0 0.0 1764 0 21.0 0
23-680 0 0.0 2340 0 18.0 0
23-681 0 0.0 3240 0 38.0 0
23-682 0 0.0 1764 0 26.0 0
23-683 0 0.0 2124 0 25.0 0
23-684 3 0.027522935779816515 1692 0.8489100751763986 69.0 0
23-685 0 0.0 2574 0 31.0 0
23-686 2 0.014598540145985401 2178 0.5596715153872331 89.0 0
23-687 0 0.0 1674 0 26.0 0
23-688 0 0.0 1206 0 24.0 0
23-689 0 0.0 1638 0 21.0 0
23-690 0 0.0 2250 0 28.0 0
23-691 0 0.0 1620 0 12.0 0
23-692 0 0.0 1746 0 18.0 0
23-693 0 0.0 2340 0 23.0 0
23-694 0 0.0 2124 0 29.0 0
23-695 0 0.0 2502 0 25.0 0
23-696 7 0.061946902654867256 1836 2.106434598540082 169.0 0
23-697 0 0.0 1998 0 12.0 0
23-698 0 0.0 1404 0 19.0 0
23-699 0 0.0 2250 0 15.0 0
23-700 0 0.0 1440 0 14.0 0
23-701 0 0.0 2412 0 57.0 0
23-702 0 0.0 666 0 6.0 0
23-703 0 0.0 612 0 10.0 0
23-704 0 0.0 2124 0 35.0 0
23-705 1 0.007575757575757576 2070 0.3789231816899512 53.0 0
23-706 0 0.0 1494 0 4.0 0
23-707 0 0.0 1764 0 17.0 0
23-708 0 0.0 2016 0 20.0 0
23-709 1 0.007874015748031496 1980 0.26269731101386307 77.0 0
23-710 0 0.0 1818 0 15.0 0
23-711 0 0.0 2214 0 25.0 0
23-712 0 0.0 828 0 35.0 0
23-713 0 0.0 1278 0 7.0 0
23-714 0 0.0 1404 0 12.0 0
23-715 0 0.0 1044 0 16.0 0
23-716 3 0.06521739130434782 558 0.9373286081240418 51.0 0
23-718 1 0.008064516129032258 1926 0.26269731101386307 75.0 0
23-719 0 0.0 1710 0 17.0 0
23-720 0 0.0 2736 0 44.0 0
23-721 0 0.0 1512 0 10.0 0
23-722 1 0.009708737864077669 1548 0.26269731101386307 76.0 0
23-723 3 0.03896103896103896 1116 0.9959844686329615 96.0 0
23-724 0 0.0 3528 0 27.0 0
23-725 4 0.041666666666666664 1476 1.1741504688617068 107.0 0
23-726 0 0.0 1566 0 22.0 0
23-727 0 0.0 990 0 17.0 0
23-728 0 0.0 1440 0 11.0 0
23-729 0 0.0 2646 0 41.0 0
23-730 0 0.0 2790 0 29.0 0
23-731 0 0.0 1944 0 16.0 0
23-732 0 0.0 2412 0 25.0 0
23-733 0 0.0 126 0 2.0 0
23-737 5 0.10204081632653061 648 1.4823934439935043 106.0 0
23-739 0 0.0 342 0 1.0 0
23-742 1 0.012987012987012988 1080 0.26269731101386307 56.0 0
23-743 0 0.0 198 0 4.0 0
23-744 2 0.03278688524590164 810 0.5596715153872331 67.0 0
23-745 0 0.0 1062 0 20.0 0
23-746 0 0.0 1098 0 39.0 0
23-747 1 0.02040816326530612 576 0.26269731101386307 63.0 0
23-748 2 0.018867924528301886 1620 0.5396352044227204 70.0 0
23-749 1 0.012658227848101266 1116 0.26269731101386307 69.0 0
23-750 1 0.005813953488372093 2790 0.26269731101386307 83.0 0
23-751 0 0.0 2808 0 34.0 0
23-752 1 0.02631578947368421 378 0.26269731101386307 44.0 0
23-753 1 0.009708737864077669 1548 0.26269731101386307 69.0 0
23-754 0 0.0 1134 0 8.0 0
23-755 0 0.0 108 0 3.0 0
23-756 0 0.0 486 0 4.0 0
23-758 0 0.0 1116 0 6.0 0
23-759 0 0.0 1170 0 10.0 0
23-760 0 0.0 306 0 3.0 0
23-761 2 0.01098901098901099 2988 0.5862127641625355 90.0 0
23-762 0 0.0 2502 0 68.0 0
23-763 0 0.0 2340 0 13.0 0
23-764 0 0.0 1638 0 31.0 0
23-765 0 0.0 972 0 28.0 0
23-766 1 0.017241379310344827 738 0.26269731101386307 35.0 0
23-767 1 0.008695652173913044 1764 0.35295612386476116 25.0 0
23-768 0 0.0 1764 0 27.0 0
23-769 0 0.0 954 0 22.0 0
23-770 0 0.0 3150 0 36.0 0
23-771 0 0.0 1998 0 54.0 0
23-772 0 0.0 1962 0 17.0 0
23-773 1 0.004672897196261682 3546 0.2769378934088574 63.0 0
23-774 0 0.0 3258 0 28.0 0
23-775 1 0.0053475935828877 3060 0.2769378934088574 81.0 0
23-776 0 0.0 1674 0 31.0 0
23-777 0 0.0 3114 0 21.0 0
23-778 3 0.023622047244094488 2016 1.019277585440623 75.0 0
23-779 0 0.0 1008 0 21.0 0
23-780 0 0.0 1584 0 29.0 0
23-781 0 0.0 2916 0 29.0 0
23-782 0 0.0 1782 0 6.0 0
23-783 0 0.0 2988 0 34.0 0
23-784 0 0.0 2376 0 49.0 0
23-785 0 0.0 1728 0 7.0 0
23-786 0 0.0 1800 0 12.0 0
23-787 0 0.0 2232 0 18.0 0
23-788 0 0.0 2070 0 44.0 0
23-789 0 0.0 2034 0 26.0 0
23-790 0 0.0 396 0 8.0 0
23-791 3 0.07894736842105263 414 0.8281742126005132 62.0 0
23-793 4 0.125 324 1.0992592432823298 82.0 0
23-794 0 0.0 1170 0 18.0 0
23-796 0 0.0 126 0 1.0 0
23-798 0 0.0 1656 0 41.0 0
23-801 0 0.0 396 0 22.0 0
23-803 0 0.0 972 0 10.0 0
23-806 0 0.0 504 0 1.0 0
23-808 0 0.0 792 0 13.0 0
23-813 0 0.0 108 0 2.0 0
23-814 0 0.0 1422 0 5.0 0
23-815 0 0.0 378 0 8.0 0
23-817 0 0.0 54 0 1.0 0
23-819 0 0.0 1422 0 15.0 0
23-820 0 0.0 2250 0 28.0 0
23-822 1 0.014285714285714285 954 0.2769378934088574 32.0 0
23-824 0 0.0 126 0 7.0 0
23-826 2 0.01680672268907563 1854 0.5396352044227204 38.0 0
23-828 1 0.03333333333333333 234 0.26269731101386307 17.0 0
23-831 0 0.0 36 0 1.0 0
23-834 2 0.018518518518518517 1656 0.5596715153872331 100.0 0
23-838 0 0.0 1278 0 12.0 0
23-841 0 0.0 90 0 2.0 0
23-842 0 0.0 180 0 1.0 0
23-843 0 0.0 252 0 16.0 0
23-844 2 0.047619047619047616 468 0.5253946220277261 52.0 0
23-845 0 0.0 414 0 4.0 0
23-846 0 0.0 180 0 5.0 0
23-854 0 0.0 126 0 1.0 0
23-859 0 0.0 216 0 3.0 0
23-861 0 0.0 108 0 4.0 0
23-862 0 0.0 108 0 1.0 0
23-863 0 0.0 972 0 11.0 0
23-867 0 0.0 90 0 1.0 0
23-872 0 0.0 90 0 2.0 0
23-876 0 0.0 36 0 3.0 0
23-879 0 0.0 252 0 3.0 0
23-880 1 0.047619047619047616 72 0.26269731101386307 6.0 0
23-881 1 0.005917159763313609 2736 0.2769378934088574 25.0 0
23-890 0 0.0 144 0 6.0 0
23-894 0 0.0 774 0 7.0 0
23-895 0 0.0 36 0 1.0 0
23-899 1 0.04 144 0.26269731101386307 27.0 0
23-900 0 0.0 1746 0 11.0 0
23-910 0 0.0 774 0 9.0 0
23-912 1 0.02564102564102564 396 0.26269731101386307 15.0 0
23-917 3 0.045454545454545456 918 0.8281742126005132 71.0 0
23-919 0 0.0 216 0 1.0 0
23-926 0 0.0 1728 0 21.0 0
24-11 0 0.0 168 0 1.0 0
24-12 0 0.0 572 0 1.0 0
24-18 0 0.0 192 0 1.0 0
24-19 0 0.0 12 0 1.0 0
24-20 0 0.0 100 0 1.0 0
24-26 0 0.0 256 0 1.0 0
24-27 0 0.0 308 0 2.0 0
24-28 0 0.0 136 0 1.0 0
24-30 0 0.0 152 0 3.0 0
24-32 0 0.0 248 0 1.0 0
24-35 0 0.0 116 0 2.0 0
24-36 0 0.0 112 0 1.0 0
24-38 0 0.0 292 0 3.0 0
24-43 0 0.0 180 0 4.0 0
24-45 0 0.0 316 0 1.0 0
24-53 0 0.0 132 0 1.0 0
24-56 0 0.0 4 0 3.0 0
24-57 0 0.0 180 0 2.0 0
24-58 0 0.0 96 0 1.0 0
24-61 0 0.0 356 0 1.0 0
24-68 0 0.0 180 0 2.0 0
24-69 0 0.0 456 0 3.0 0
24-72 0 0.0 404 0 3.0 0
24-73 0 0.0 396 0 1.0 0
24-74 0 0.0 488 0 3.0 0
24-80 0 0.0 376 0 1.0 0
24-81 0 0.0 156 0 2.0 0
24-82 0 0.0 288 0 1.0 0
24-83 0 0.0 668 0 2.0 0
24-84 0 0.0 112 0 2.0 0
24-85 0 0.0 280 0 1.0 0
24-87 0 0.0 460 0 4.0 0
24-90 0 0.0 612 0 3.0 0
24-92 0 0.0 616 0 1.0 0
24-99 0 0.0 112 0 3.0 0
24-102 0 0.0 200 0 1.0 0
24-103 0 0.0 328 0 1.0 0
24-104 0 0.0 484 0 3.0 0
24-106 0 0.0 104 0 1.0 0
24-108 0 0.0 476 0 4.0 0
24-112 0 0.0 552 0 5.0 0
24-121 0 0.0 548 0 1.0 0
24-123 1 0.25 4 0.45511961331341866 2.0 0
24-127 0 0.0 364 0 4.0 0
24-129 0 0.0 56 0 1.0 0
24-130 0 0.0 108 0 2.0 0
24-133 3 0.21428571428571427 52 1.7442820216302073 17.0 0
24-134 0 0.0 40 0 1.0 0
24-140 0 0.0 36 0 1.0 0
24-141 0 0.0 384 0 2.0 0
24-145 0 0.0 176 0 1.0 0
24-149 0 0.0 784 0 2.0 0
24-151 0 0.0 316 0 1.0 0
24-160 0 0.0 776 0 1.0 0
24-163 0 0.0 128 0 1.0 0
24-164 0 0.0 84 0 1.0 0
24-165 0 0.0 24 0 1.0 0
24-170 0 0.0 924 0 1.0 0
24-171 0 0.0 216 0 1.0 0
24-178 0 0.0 268 0 3.0 0
24-187 0 0.0 312 0 2.0 0
24-194 0 0.0 64 0 1.0 0
24-197 0 0.0 80 0 1.0 0
24-200 0 0.0 184 0 1.0 0
24-201 0 0.0 220 0 2.0 0
24-203 0 0.0 416 0 1.0 0
24-220 0 0.0 28 0 1.0 0
24-221 0 0.0 120 0 1.0 0
24-226 0 0.0 220 0 1.0 0
24-231 0 0.0 440 0 1.0 0
24-236 0 0.0 408 0 2.0 0
24-237 0 0.0 124 0 1.0 0
24-241 0 0.0 120 0 1.0 0
24-252 0 0.0 356 0 1.0 0
24-253 0 0.0 176 0 1.0 0
24-258 0 0.0 576 0 1.0 0
24-266 0 0.0 516 0 1.0 0
24-267 0 0.0 180 0 2.0 0
24-271 0 0.0 44 0 1.0 0
24-274 0 0.0 68 0 1.0 0
24-278 0 0.0 300 0 4.0 0
24-281 0 0.0 188 0 3.0 0
24-282 0 0.0 124 0 1.0 0
24-289 0 0.0 28 0 1.0 0
24-290 0 0.0 560 0 1.0 0
24-292 0 0.0 80 0 1.0 0
24-295 0 0.0 592 0 4.0 0
24-304 0 0.0 276 0 1.0 0
24-305 0 0.0 68 0 1.0 0
24-306 0 0.0 140 0 1.0 0
24-309 0 0.0 36 0 12.0 0
24-312 0 0.0 20 0 9.0 0
24-314 0 0.0 492 0 4.0 0
24-319 0 0.0 412 0 2.0 0
24-326 0 0.0 364 0 1.0 0
24-331 0 0.0 352 0 3.0 0
24-342 0 0.0 124 0 1.0 0
24-343 0 0.0 8 0 1.0 0
24-344 0 0.0 152 0 2.0 0
24-349 0 0.0 352 0 1.0 0
24-351 0 0.0 364 0 1.0 0
24-352 0 0.0 312 0 3.0 0
24-357 0 0.0 208 0 1.0 0
24-358 0 0.0 424 0 1.0 0
24-362 0 0.0 516 0 2.0 0
24-373 1 0.03225806451612903 112 0.45511961331341866 2.0 0
24-378 0 0.0 292 0 3.0 0
24-386 0 0.0 856 0 4.0 0
24-389 0 0.0 364 0 1.0 0
24-398 0 0.0 428 0 3.0 0
24-401 0 0.0 564 0 1.0 0
24-407 0 0.0 448 0 2.0 0
24-416 0 0.0 544 0 3.0 0
24-417 0 0.0 976 0 4.0 0
24-419 0 0.0 112 0 1.0 0
24-425 0 0.0 264 0 2.0 0
24-431 0 0.0 384 0 3.0 0
24-433 0 0.0 528 0 1.0 0
24-438 0 0.0 396 0 1.0 0
24-439 0 0.0 320 0 1.0 0
24-446 0 0.0 472 0 6.0 0
24-447 1 0.1 28 0.3789231816899512 4.0 0
24-453 0 0.0 432 0 4.0 0
24-457 0 0.0 8 0 1.0 0
24-462 2 0.18181818181818182 36 0.8340427950033699 15.0 0
24-467 0 0.0 416 0 1.0 0
24-470 0 0.0 176 0 1.0 0
24-480 1 0.09090909090909091 32 0.3789231816899512 12.0 0
24-483 0 0.0 32 0 1.0 0
24-484 0 0.0 60 0 1.0 0
24-490 1 0.1 28 0.3789231816899512 11.0 0
24-503 0 0.0 452 0 1.0 0
24-507 0 0.0 288 0 3.0 0
24-509 0 0.0 212 0 1.0 0
24-514 0 0.0 116 0 1.0 0
24-518 0 0.0 244 0 1.0 0
24-519 0 0.0 32 0 1.0 0
24-533 0 0.0 76 0 1.0 0
24-535 0 0.0 280 0 1.0 0
24-536 0 0.0 524 0 1.0 0
24-552 0 0.0 328 0 1.0 0
24-554 0 0.0 4 0 1.0 0
24-559 0 0.0 340 0 1.0 0
24-582 0 0.0 252 0 1.0 0
24-583 0 0.0 72 0 1.0 0
24-584 0 0.0 100 0 1.0 0
24-585 0 0.0 68 0 1.0 0
24-586 0 0.0 100 0 1.0 0
24-587 0 0.0 64 0 1.0 0
24-590 1 0.05 68 0.3789231816899512 10.0 0
24-591 0 0.0 36 0 1.0 0
24-593 0 0.0 8 0 1.0 0
24-594 0 0.0 80 0 2.0 0
24-595 0 0.0 52 0 1.0 0
24-596 0 0.0 80 0 1.0 0
24-597 0 0.0 44 0 1.0 0
24-601 0 0.0 492 0 1.0 0
24-603 0 0.0 604 0 1.0 0
24-605 0 0.0 536 0 1.0 0
24-606 0 0.0 220 0 3.0 0
24-607 0 0.0 340 0 4.0 0
24-608 0 0.0 376 0 2.0 0
24-609 0 0.0 600 0 2.0 0
24-610 0 0.0 728 0 4.0 0
24-611 0 0.0 256 0 4.0 0
24-612 0 0.0 692 0 4.0 0
24-613 0 0.0 228 0 2.0 0
24-614 0 0.0 484 0 1.0 0
24-615 0 0.0 624 0 2.0 0
24-616 0 0.0 336 0 4.0 0
24-617 0 0.0 544 0 3.0 0
24-618 0 0.0 300 0 2.0 0
24-619 0 0.0 172 0 1.0 0
24-621 0 0.0 500 0 2.0 0
24-623 0 0.0 388 0 4.0 0
24-624 0 0.0 392 0 4.0 0
24-627 0 0.0 756 0 3.0 0
24-628 0 0.0 692 0 1.0 0
24-629 0 0.0 520 0 2.0 0
24-630 0 0.0 476 0 1.0 0
24-633 0 0.0 916 0 2.0 0
24-634 0 0.0 328 0 3.0 0
24-635 0 0.0 1000 0 2.0 0
24-636 0 0.0 580 0 1.0 0
24-638 0 0.0 444 0 1.0 0
24-639 0 0.0 620 0 2.0 0
24-641 0 0.0 328 0 1.0 0
24-642 0 0.0 244 0 1.0 0
24-643 0 0.0 460 0 1.0 0
24-647 1 0.00980392156862745 396 0.5581106265512472 2.0 0
24-648 0 0.0 260 0 3.0 0
24-649 0 0.0 376 0 2.0 0
24-650 0 0.0 440 0 4.0 0
24-651 0 0.0 520 0 3.0 0
24-652 0 0.0 388 0 2.0 0
24-654 0 0.0 472 0 1.0 0
24-657 0 0.0 664 0 2.0 0
24-658 0 0.0 268 0 1.0 0
24-660 0 0.0 456 0 2.0 0
24-663 0 0.0 560 0 3.0 0
24-664 0 0.0 444 0 1.0 0
24-666 0 0.0 400 0 2.0 0
24-667 0 0.0 240 0 3.0 0
24-668 0 0.0 428 0 3.0 0
24-669 0 0.0 448 0 1.0 0
24-670 0 0.0 340 0 2.0 0
24-671 0 0.0 384 0 1.0 0
24-673 0 0.0 448 0 1.0 0
24-674 0 0.0 556 0 1.0 0
24-675 0 0.0 340 0 1.0 0
24-676 0 0.0 320 0 2.0 0
24-677 0 0.0 440 0 2.0 0
24-680 0 0.0 520 0 1.0 0
24-681 0 0.0 720 0 1.0 0
24-683 0 0.0 472 0 4.0 0
24-684 0 0.0 376 0 1.0 0
24-685 0 0.0 572 0 1.0 0
24-686 0 0.0 484 0 2.0 0
24-687 2 0.021052631578947368 372 0.8340427950033699 9.0 0
24-688 0 0.0 268 0 3.0 0
24-689 0 0.0 364 0 1.0 0
24-690 0 0.0 500 0 1.0 0
24-693 0 0.0 520 0 2.0 0
24-695 0 0.0 556 0 1.0 0
24-696 0 0.0 408 0 4.0 0
24-699 0 0.0 500 0 1.0 0
24-701 0 0.0 536 0 1.0 0
24-702 0 0.0 148 0 2.0 0
24-704 0 0.0 472 0 1.0 0
24-705 0 0.0 460 0 4.0 0
24-707 0 0.0 392 0 2.0 0
24-709 0 0.0 440 0 4.0 0
24-711 0 0.0 492 0 2.0 0
24-712 0 0.0 184 0 1.0 0
24-716 0 0.0 124 0 1.0 0
24-718 0 0.0 428 0 2.0 0
24-719 0 0.0 380 0 1.0 0
24-720 0 0.0 608 0 4.0 0
24-721 0 0.0 336 0 1.0 0
24-722 0 0.0 344 0 3.0 0
24-723 0 0.0 248 0 2.0 0
24-724 0 0.0 784 0 3.0 0
24-725 0 0.0 328 0 1.0 0
24-726 0 0.0 348 0 4.0 0
24-728 0 0.0 320 0 1.0 0
24-729 0 0.0 588 0 4.0 0
24-730 0 0.0 620 0 1.0 0
24-731 0 0.0 432 0 1.0 0
24-732 0 0.0 536 0 1.0 0
24-739 0 0.0 76 0 1.0 0
24-741 0 0.0 60 0 1.0 0
24-742 0 0.0 240 0 3.0 0
24-743 0 0.0 44 0 1.0 0
24-744 1 0.020833333333333332 180 0.5581106265512472 3.0 0
24-745 1 0.016129032258064516 236 0.5581106265512472 2.0 0
24-746 0 0.0 244 0 2.0 0
24-747 0 0.0 128 0 2.0 0
24-748 0 0.0 360 0 3.0 0
24-749 0 0.0 248 0 3.0 0
24-750 0 0.0 620 0 4.0 0
24-751 0 0.0 624 0 4.0 0
24-752 0 0.0 84 0 2.0 0
24-753 1 0.011235955056179775 344 0.5581106265512472 5.0 0
24-754 0 0.0 252 0 1.0 0
24-756 0 0.0 108 0 1.0 0
24-758 0 0.0 248 0 1.0 0
24-759 0 0.0 260 0 1.0 0
24-760 0 0.0 68 0 1.0 0
24-761 0 0.0 664 0 1.0 0
24-762 0 0.0 556 0 1.0 0
24-764 0 0.0 364 0 1.0 0
24-765 0 0.0 216 0 3.0 0
24-767 0 0.0 392 0 4.0 0
24-770 0 0.0 700 0 1.0 0
24-772 0 0.0 436 0 4.0 0
24-774 0 0.0 724 0 3.0 0
24-775 0 0.0 680 0 1.0 0
24-778 0 0.0 448 0 4.0 0
24-781 0 0.0 648 0 1.0 0
24-782 0 0.0 396 0 1.0 0
24-784 0 0.0 528 0 1.0 0
24-786 0 0.0 400 0 1.0 0
24-787 0 0.0 496 0 1.0 0
24-789 0 0.0 452 0 4.0 0
24-794 0 0.0 260 0 3.0 0
24-806 0 0.0 112 0 1.0 0
24-814 0 0.0 316 0 1.0 0
24-826 0 0.0 412 0 2.0 0
24-828 0 0.0 52 0 1.0 0
24-830 0 0.0 44 0 1.0 0
24-834 0 0.0 368 0 4.0 0
24-839 0 0.0 16 0 1.0 0
24-857 0 0.0 12 0 1.0 0
24-859 2 0.14285714285714285 48 0.8340427950033699 15.0 0
24-861 0 0.0 24 0 1.0 0
24-863 0 0.0 216 0 1.0 0
24-877 1 0.09090909090909091 32 0.3789231816899512 14.0 0
24-881 0 0.0 608 0 2.0 0
24-882 0 0.0 4 0 1.0 0
24-889 2 0.2857142857142857 20 0.8340427950033699 11.0 0
24-894 0 0.0 172 0 2.0 0
24-900 0 0.0 388 0 1.0 0
24-910 0 0.0 172 0 2.0 0
24-912 0 0.0 88 0 1.0 0
25-0 0 0.0 246 0 12.0 0
25-1 0 0.0 615 0 18.0 0
25-3 0 0.0 738 0 3.0 0
25-12 7 0.03954802259887006 5863 1.4063101565906881 1371.0 0
25-13 5 0.06756756756756757 1558 1.1700552647983682 450.0 0
25-14 1 0.019230769230769232 492 0.19957549119135506 34.0 0
25-15 0 0.0 451 0 1.0 0
25-16 8 0.11940298507462686 1394 1.8686005498731741 384.0 0
25-19 0 0.0 123 0 6.0 0
25-20 0 0.0 1025 0 28.0 0
25-22 0 0.0 123 0 11.0 0
25-23 0 0.0 738 0 3.0 0
25-28 4 0.056338028169014086 1394 0.983272205891083 240.0 0
25-29 6 0.09523809523809523 1148 1.407596528742251 450.0 0
25-30 1 0.01282051282051282 1558 0.2422988705246811 265.0 0
25-31 18 0.3050847457627119 1476 4.209017530273935 755.0 0
25-33 0 0.0 779 0 46.0 0
25-34 0 0.0 820 0 52.0 0
25-35 0 0.0 1189 0 75.0 0
25-36 4 0.06153846153846154 1148 0.9205127501691566 179.0 0
25-37 0 0.0 902 0 69.0 0
25-39 3 0.06666666666666667 287 0.7398168989819356 117.0 0
25-42 0 0.0 246 0 45.0 0
25-53 1 0.0136986301369863 1353 0.19957549119135506 167.0 0
25-54 19 0.2878787878787879 1804 4.37571596448809 938.0 0
25-55 7 0.12280701754385964 943 1.680969567304909 334.0 0
25-57 2 0.023809523809523808 1845 0.44187436171603617 297.0 0
25-58 1 0.015625 984 0.1998422722505727 122.0 0
25-60 0 0.0 246 0 38.0 0
25-63 0 0.0 82 0 34.0 0
25-64 1 0.018867924528301886 533 0.19957549119135506 25.0 0
25-68 6 0.075 1845 1.218773296128506 452.0 0
25-69 11 0.0763888888888889 4674 2.340693043866632 1225.0 0
25-70 9 0.05142857142857143 5863 1.8021066232631253 1674.0 0
25-71 0 0.0 615 0 25.0 0
25-72 3 0.02158273381294964 4141 0.5940096522193407 731.0 0
